Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Type,City,State,Category,Sub_Category,Brand,Product_Name,Quantity,Unit_Price,Discount_Pct,Discount_Amount,Revenue,COGS,Profit,Payment_Method,Order_Status,Delivery_Days,Customer_Rating,Review_Count,Is_Weekend_Order
EC-000478,2022-03-11,CUST0120,Vikram Singh,New,Jaipur,Rajasthan,Books,Travel Guide,Penguin,Penguin Travel Guide - 847,1,5023.08,10,502.31,4520.77,2269.98,2250.79,Net Banking,Pending,7,3.0,126,0
EC-000479,2022-07-08,CUST0267,Kavya Pillai,Premium,Surat,Gujarat,Fashion,Badminton Kit,Vector X,Vector X Badminton Kit - 719,5,12588.47,25,15735.59,47206.76,22922.99,24283.77,UPI,Delivered,10,2.7,63,0
EC-000480,2022-10-18,CUST0172,Divya Shah,Returning,Chennai,Tamil Nadu,Books,Biography,Harper,Harper Biography - 540,2,8642.91,25,4321.45,12964.37,7748.12,5216.25,Debit Card,Delivered,4,2.0,416,0
EC-000481,2021-03-11,CUST0035,Arjun Sharma,Premium,Pune,Maharashtra,Beauty,Sunscreen,LOreal,LOreal Sunscreen - 523,5,1498.47,0,0.0,7492.35,5041.51,2450.84,Net Banking,Pending,3,3.0,464,0
EC-000482,2023-03-25,CUST0076,Vikram Singh,Returning,Surat,Gujarat,Home & Kitchen,Curtains,Hawkins,Hawkins Curtains - 126,2,13196.79,25,6598.4,19795.18,11313.57,8481.61,Cash on Delivery,Delivered,4,3.1,173,0
EC-000483,2022-10-08,CUST0232,Arjun Sharma,Premium,Lucknow,UP,Sports,Cricket Bat,Vector X,Vector X Cricket Bat - 181,1,5178.15,20,1035.63,4142.52,1861.84,2280.68,Wallet,Pending,4,3.0,20,0
EC-000484,2023-03-28,CUST0179,Riya Bose,Returning,Lucknow,UP,Books,Self Help,Random House,Random House Self Help - 267,3,6734.17,15,3030.38,17172.13,10932.48,6239.65,Debit Card,Returned,7,3.0,131,1
EC-000485,2024-04-24,CUST0194,Rahul Kumar,Returning,Mumbai,Maharashtra,Fashion,T-Shirt,Nike,Nike T-Shirt - 549,4,1652.95,10,661.18,5950.62,3066.67,2883.95,Cash on Delivery,Delivered,4,3.0,471,0
EC-000486,2024-07-25,CUST0072,Suresh Joshi,Premium,Ahmedabad,Gujarat,Books,Cookbook,Oxford,Oxford Cookbook - 503,2,7146.17,5,714.62,13577.72,9438.58,4139.14,Cash on Delivery,Cancelled,1,3.0,86,0
EC-000487,2021-09-04,CUST0262,Priya Patel,Returning,Jaipur,Rajasthan,Beauty,Sunscreen,Mamaearth,Mamaearth Sunscreen - 631,1,143.52,20,28.7,114.82,47.3,67.52,Cash on Delivery,Returned,8,3.0,217,0
EC-000488,2021-04-10,CUST0093,Divya Shah,Premium,Jaipur,Rajasthan,Books,Cookbook,Penguin,Penguin Cookbook - 572,3,2186.36,15,983.86,5575.22,2693.08,2882.14,Debit Card,Returned,8,3.0,108,0
EC-000489,2022-08-27,CUST0177,Sneha Reddy,Returning,Mumbai,Maharashtra,Books,Textbook,Random House,Random House Textbook - 897,1,9375.54,25,2343.89,7031.65,3803.58,3228.07,Cash on Delivery,Delivered,8,2.8,140,1
EC-000490,2023-08-01,CUST0190,Karan Mehta,VIP,Kolkata,West Bengal,Beauty,Sunscreen,LOreal,LOreal Sunscreen - 192,5,182.04,15,136.53,773.67,311.25,462.42,UPI,Returned,3,3.0,135,0
EC-000491,2022-12-24,CUST0245,Sneha Reddy,VIP,Chandigarh,Punjab,Home & Kitchen,Pillow,Hawkins,Hawkins Pillow - 749,3,12674.48,30,11407.03,26616.41,12921.53,13694.88,UPI,Delivered,2,2.9,432,0
EC-000492,2022-07-18,CUST0037,Ananya Iyer,Premium,Kolkata,West Bengal,Electronics,Smartwatch,Realme,Realme Smartwatch - 679,2,4472.98,25,2236.49,6709.47,4559.26,2150.21,Wallet,Delivered,7,2.6,304,0
EC-000493,2021-07-10,CUST0059,Amit Tiwari,Premium,Bangalore,Karnataka,Fashion,Jeans,Fabindia,Fabindia Jeans - 741,1,12291.28,5,614.56,11676.72,6532.89,5143.83,Debit Card,Pending,5,3.0,422,0
EC-000494,2023-01-15,CUST0147,Arjun Sharma,VIP,Mumbai,Maharashtra,Electronics,Laptop,Apple,Apple Laptop - 343,1,542.06,20,108.41,433.65,261.33,172.32,Debit Card,Returned,8,3.0,394,0
EC-000495,2024-02-20,CUST0019,Pooja Nair,Premium,Ahmedabad,Gujarat,Sports,Badminton Kit,Cosco,Cosco Badminton Kit - 734,5,13948.46,15,10461.34,59280.96,26650.42,32630.54,Wallet,Delivered,10,2.6,331,1
EC-000496,2022-03-02,CUST0090,Vikram Singh,New,Chennai,Tamil Nadu,Sports,Swimming Goggles,Yonex,Yonex Swimming Goggles - 783,5,10739.09,0,0.0,53695.45,31270.7,22424.75,Cash on Delivery,Delivered,6,2.2,102,0
EC-000497,2021-07-06,CUST0174,Divya Shah,Returning,Delhi,Delhi,Sports,Cricket Bat,Adidas,Adidas Cricket Bat - 566,4,12335.85,0,0.0,49343.4,19760.53,29582.87,Wallet,Pending,3,3.0,342,1
EC-000498,2023-06-12,CUST0146,Kavya Pillai,New,Delhi,Delhi,Fashion,Cricket Bat,Decathlon,Decathlon Cricket Bat - 399,5,12460.85,30,18691.28,43612.97,17975.85,25637.12,Net Banking,Delivered,7,4.5,449,0
EC-000499,2024-09-07,CUST0082,Priya Patel,New,Hyderabad,Telangana,Fashion,T-Shirt,Puma,Puma T-Shirt - 685,4,5819.2,10,2327.68,20949.12,11246.97,9702.15,Wallet,Cancelled,4,3.0,484,1
EC-000500,2023-07-20,CUST0243,Unknown,Returning,Ahmedabad,Gujarat,Beauty,Sunscreen,Lakme,Lakme Sunscreen - 729,3,8985.19,25,6738.89,20216.68,11419.9,8796.78,Cash on Delivery,Delivered,6,4.6,142,1
EC-000501,2024-03-20,CUST0105,Divya Shah,Returning,Surat,Gujarat,Books,Biography,Bloomsbury,Bloomsbury Biography - 101,1,14131.71,15,2119.76,12011.95,7214.04,4797.91,Credit Card,Pending,4,3.0,201,1
EC-000502,2022-10-14,CUST0051,Aditya Rao,Premium,Delhi,Delhi,Electronics,Earbuds,Realme,Realme Earbuds - 673,2,13331.78,25,6665.89,19997.67,11590.8,8406.87,Wallet,Delivered,7,3.0,117,1
EC-000503,2023-05-26,CUST0155,Divya Shah,Premium,Chennai,Tamil Nadu,Fashion,T-Shirt,Puma,Puma T-Shirt - 885,1,9227.34,25,2306.84,6920.5,4582.13,2338.37,Credit Card,Delivered,2,3.9,116,0
EC-000504,2021-03-07,CUST0258,Riya Bose,VIP,Pune,Maharashtra,Electronics,Camera,OnePlus,OnePlus Camera - 916,2,7996.87,15,2399.06,13594.68,8818.94,4775.74,Credit Card,Delivered,6,5.0,80,1
EC-000505,2024-09-11,CUST0213,Priya Patel,Premium,Bangalore,Karnataka,Beauty,Shampoo,Biotique,Biotique Shampoo - 678,1,6388.31,25,1597.08,4791.23,2340.57,2450.66,Wallet,Returned,8,3.0,61,0
EC-000506,2022-10-22,CUST0294,Rahul Kumar,Returning,Jaipur,Rajasthan,Beauty,Lipstick,Mamaearth,Mamaearth Lipstick - 387,1,3319.17,0,0.0,3319.17,1792.29,1526.88,Credit Card,Delivered,6,4.3,283,0
EC-000507,2022-10-20,CUST0073,Sneha Reddy,Premium,Jaipur,Rajasthan,Home & Kitchen,Curtains,Hawkins,Hawkins Curtains - 822,5,10418.14,30,15627.21,36463.49,19288.43,17175.06,UPI,Delivered,7,3.7,436,1
EC-000508,2024-04-12,CUST0195,Karan Mehta,Premium,Kolkata,West Bengal,Beauty,Face Cream,Himalaya,Himalaya Face Cream - 279,2,8895.25,0,0.0,17790.5,8323.89,9466.61,Credit Card,Delivered,8,2.5,155,0
EC-000509,2024-09-01,CUST0075,Vikram Singh,Returning,Chennai,Tamil Nadu,Home & Kitchen,Cookware,Prestige,Prestige Cookware - 448,4,13757.87,0,0.0,55031.48,29127.92,25903.56,Net Banking,Cancelled,8,3.0,47,0
EC-000510,2023-03-25,CUST0167,Vikram Singh,Returning,Hyderabad,Telangana,Beauty,Moisturizer,Mamaearth,Mamaearth Moisturizer - 841,2,5613.78,30,3368.27,7859.29,3208.37,4650.92,Credit Card,Cancelled,2,3.0,289,0
EC-000511,2021-05-02,CUST0193,Aditya Rao,VIP,Jaipur,Rajasthan,Books,Comics,Bloomsbury,Bloomsbury Comics - 147,4,6514.89,0,0.0,26059.56,11538.61,14520.95,Credit Card,Delivered,10,4.6,46,0
EC-000512,2021-10-25,CUST0126,Karan Mehta,Premium,Chandigarh,Punjab,Sports,Swimming Goggles,Nivia,Nivia Swimming Goggles - 305,4,5162.56,10,2065.02,18585.22,10317.99,8267.23,Debit Card,Pending,5,3.0,394,0
EC-000513,2024-11-04,CUST0176,Ananya Iyer,Premium,Pune,Maharashtra,Home & Kitchen,Bedsheet,Borosil,Borosil Bedsheet - 217,1,1608.77,30,482.63,1126.14,736.66,389.48,Credit Card,Delivered,5,3.1,115,0
EC-000514,2023-09-11,CUST0067,Divya Shah,Returning,Delhi,Delhi,Sports,Cycle,Vector X,Vector X Cycle - 275,4,8439.36,5,1687.87,32069.57,13840.51,18229.06,Credit Card,Delivered,5,1.7,74,0
EC-000515,2021-03-01,CUST0234,Priya Patel,New,Jaipur,Rajasthan,Home & Kitchen,Lamp,Bajaj,Bajaj Lamp - 492,5,5824.68,15,4368.51,24754.89,10191.56,14563.33,Credit Card,Pending,8,3.0,50,0
EC-000516,2024-10-12,CUST0122,Karan Mehta,New,Bangalore,Karnataka,Electronics,Earbuds,Sony,Sony Earbuds - 873,2,4766.77,25,2383.39,7150.15,3175.51,3974.64,Net Banking,Delivered,5,3.0,124,0
EC-000517,2021-08-10,CUST0087,Pooja Nair,Returning,Chandigarh,Punjab,Sports,Dumbbell,Decathlon,Decathlon Dumbbell - 247,5,14343.19,15,10757.39,60958.56,30125.11,30833.45,Cash on Delivery,Returned,8,3.0,133,0
EC-000518,2023-06-15,CUST0059,Rahul Kumar,VIP,Bangalore,Karnataka,Home & Kitchen,Bedsheet,Pigeon,Pigeon Bedsheet - 215,4,14923.38,25,14923.38,44770.14,25233.09,19537.05,UPI,Delivered,8,1.4,430,0
EC-000519,2023-10-19,CUST0278,Sneha Reddy,VIP,Bangalore,Karnataka,Books,Comics,Rupa,Rupa Comics - 937,4,560.97,10,224.39,2019.49,1395.92,623.57,Wallet,Cancelled,3,3.0,67,0
EC-000520,2023-09-15,CUST0162,Kavya Pillai,Returning,Surat,Gujarat,Electronics,Tablet,Boat,Boat Tablet - 735,5,2396.76,0,0.0,11983.8,6784.19,5199.61,Debit Card,Cancelled,7,3.0,364,0
EC-000521,2023-04-27,CUST0042,Kavya Pillai,Premium,Kolkata,West Bengal,Sports,Dumbbell,Cosco,Cosco Dumbbell - 657,5,12521.38,0,0.0,62606.9,33315.16,29291.74,Wallet,Returned,10,3.0,353,1
EC-000522,2024-02-19,CUST0021,Aditya Rao,New,Surat,Gujarat,Fashion,Jeans,Puma,Puma Jeans - 941,5,2999.9,0,0.0,14999.5,6259.21,8740.29,Net Banking,Returned,10,3.0,299,0
EC-000523,2021-11-27,CUST0092,Aditya Rao,VIP,Delhi,Delhi,Fashion,Saree,Nike,Nike Saree - 760,3,8409.86,20,5045.92,20183.66,10176.26,10007.4,Wallet,Returned,10,3.0,446,1
EC-000524,2021-03-22,CUST0139,Divya Shah,VIP,Bangalore,Karnataka,Electronics,Smartphone,Apple,Apple Smartphone - 730,5,6716.25,20,6716.25,26865.0,15793.14,11071.86,Cash on Delivery,Returned,3,3.0,483,0
EC-000525,2023-10-26,CUST0104,Neha Mishra,New,Surat,Gujarat,Books,Self Help,Harper,Harper Self Help - 696,3,11757.59,10,3527.28,31745.49,19694.06,12051.43,Credit Card,Returned,5,3.0,213,0
EC-000526,2023-01-12,CUST0008,Arjun Sharma,Premium,Bangalore,Karnataka,Sports,Cycle,Cosco,Cosco Cycle - 212,1,11908.57,30,3572.57,8336.0,4488.38,3847.62,UPI,Delivered,9,3.9,283,0
EC-000527,2024-11-11,CUST0147,Suresh Joshi,VIP,Chandigarh,Punjab,Electronics,Laptop,Sony,Sony Laptop - 658,5,7185.64,20,7185.64,28742.56,16179.4,12563.16,Debit Card,Returned,7,3.0,63,0
EC-000528,2024-06-27,CUST0140,Divya Shah,Returning,Bangalore,Karnataka,Beauty,Shampoo,Biotique,Biotique Shampoo - 237,3,13650.87,5,2047.63,38904.98,23990.48,14914.5,Credit Card,Delivered,7,3.1,245,1
EC-000529,2024-11-14,CUST0184,Vikram Singh,VIP,Bangalore,Karnataka,Electronics,Camera,Samsung,Samsung Camera - 980,5,11213.31,25,14016.64,42049.91,23749.65,18300.26,Net Banking,Delivered,3,1.2,19,1
EC-000530,2024-09-14,CUST0017,Suresh Joshi,Premium,Lucknow,UP,Beauty,Sunscreen,Biotique,Biotique Sunscreen - 331,1,13168.65,5,658.43,12510.22,8547.14,3963.08,Debit Card,Returned,9,3.0,370,1
EC-000531,2022-12-17,CUST0070,Neha Mishra,New,Lucknow,UP,Books,Biography,Penguin,Penguin Biography - 138,3,7742.25,15,3484.01,19742.74,8451.9,11290.84,Cash on Delivery,Returned,5,3.0,182,0
EC-000532,2024-12-03,CUST0216,Rohan Gupta,VIP,Delhi,Delhi,Books,Cookbook,Oxford,Oxford Cookbook - 629,2,7422.13,20,2968.85,11875.41,6611.44,5263.97,Credit Card,Pending,3,3.0,406,0
EC-000533,2021-11-21,CUST0242,Divya Shah,New,Chennai,Tamil Nadu,Sports,Cycle,Decathlon,Decathlon Cycle - 451,3,7718.0,15,3473.1,19680.9,10779.18,8901.72,Cash on Delivery,Cancelled,9,3.0,464,1
EC-000534,2023-07-12,CUST0175,Ananya Iyer,New,Jaipur,Rajasthan,Electronics,Earbuds,Sony,Sony Earbuds - 811,3,13427.34,15,6042.3,34239.72,18379.67,15860.05,Cash on Delivery,Delivered,5,2.8,238,0
EC-000535,2021-11-16,CUST0116,Priya Patel,Premium,Lucknow,UP,Electronics,Lipstick,Dove,Dove Lipstick - 928,4,12118.18,10,4847.27,43625.45,23686.22,19939.23,Wallet,Delivered,10,5.0,428,0
EC-000536,2022-09-03,CUST0063,Vikram Singh,Premium,Ahmedabad,Gujarat,Sports,Yoga Mat,Adidas,Adidas Yoga Mat - 381,1,9638.95,0,0.0,9638.95,4718.56,4920.39,UPI,Delivered,5,2.0,293,0
EC-000537,2022-11-15,CUST0287,Rohan Gupta,Returning,Lucknow,UP,Electronics,Camera,Samsung,Samsung Camera - 596,3,6779.95,5,1016.99,19322.86,10688.05,8634.81,Debit Card,Delivered,6,3.5,207,0
EC-000538,2022-10-27,CUST0171,Kavya Pillai,VIP,Pune,Maharashtra,Sports,Swimming Goggles,Decathlon,Decathlon Swimming Goggles - 343,2,7204.97,0,0.0,14409.94,8736.99,5672.95,Wallet,Returned,3,3.0,322,1
EC-000539,2023-01-21,CUST0194,Priya Patel,Returning,Bangalore,Karnataka,Books,Cookbook,Bloomsbury,Bloomsbury Cookbook - 575,2,2103.08,5,210.31,3995.85,1957.24,2038.61,Net Banking,Delivered,5,2.4,168,1
EC-000540,2022-07-22,CUST0163,Rohan Gupta,Returning,Chandigarh,Punjab,Books,Textbook,Scholastic,Scholastic Textbook - 643,3,3239.5,30,2915.55,6802.95,4675.22,2127.73,Net Banking,Returned,7,3.0,18,0
EC-000541,2023-09-22,CUST0135,Neha Mishra,VIP,Ahmedabad,Gujarat,Electronics,Tablet,Xiaomi,Xiaomi Tablet - 725,2,10184.64,15,3055.39,17313.89,11228.76,6085.13,Wallet,Delivered,1,2.2,66,0
EC-000542,,CUST0037,Amit Tiwari,Returning,Hyderabad,Telangana,Home & Kitchen,Bedsheet,Bajaj,Bajaj Bedsheet - 851,1,5192.56,30,1557.77,3634.79,2144.06,1490.73,Wallet,Returned,10,3.0,140,1
EC-000543,2022-06-18,CUST0257,Arjun Sharma,New,Jaipur,Rajasthan,Sports,Swimming Goggles,Nike,Nike Swimming Goggles - 112,5,12346.71,10,6173.35,55560.2,35711.59,19848.61,Net Banking,Pending,1,5.0,163,0
EC-000544,2023-04-24,CUST0260,Karan Mehta,New,Surat,Gujarat,Electronics,Smartwatch,Samsung,Samsung Smartwatch - 124,3,9242.7,15,4159.22,23568.88,10054.05,13514.83,Cash on Delivery,Delivered,5,3.0,413,0
EC-000546,2022-02-23,CUST0016,Divya Shah,VIP,Surat,Gujarat,Fashion,Kurta,Puma,Puma Kurta - 776,5,10496.57,20,10496.57,41986.28,16871.21,25115.07,Credit Card,Delivered,3,1.4,65,0
EC-000547,2023-05-06,CUST0188,Priya Patel,VIP,Kolkata,West Bengal,Beauty,Perfume,Himalaya,Himalaya Perfume - 497,1,7559.3,25,1889.83,5669.47,3619.13,2050.34,UPI,Delivered,2,3.0,321,1
EC-000548,2024-02-16,CUST0290,Suresh Joshi,Returning,Hyderabad,Telangana,Electronics,Tablet,Xiaomi,Xiaomi Tablet - 760,2,10680.64,5,1068.06,20293.22,12177.08,8116.14,Net Banking,Cancelled,4,3.0,294,0
EC-000549,2021-08-23,CUST0027,Priya Patel,New,Kolkata,West Bengal,Electronics,Laptop,Boat,Boat Laptop - 172,3,12071.89,5,1810.78,34404.89,23352.95,11051.94,Cash on Delivery,Delivered,5,2.6,117,0
EC-000550,2024-03-21,CUST0158,Suresh Joshi,Premium,Ahmedabad,Gujarat,Beauty,Lipstick,Ponds,Ponds Lipstick - 255,5,8790.54,0,0.0,43952.7,28686.57,15266.13,Wallet,Delivered,1,3.2,436,1
EC-000551,2024-08-14,CUST0281,Rahul Kumar,Returning,Mumbai,Maharashtra,Home & Kitchen,Curtains,Borosil,Borosil Curtains - 103,5,9092.05,20,9092.05,36368.2,18451.2,17917.0,Net Banking,Pending,7,3.0,213,1
EC-000552,2023-06-22,CUST0074,Priya Patel,New,Ahmedabad,Gujarat,Beauty,Moisturizer,Ponds,Ponds Moisturizer - 474,1,10824.89,0,0.0,10824.89,7145.29,3679.6,Cash on Delivery,Returned,5,3.0,9,0
EC-000553,2023-11-07,CUST0160,Priya Patel,VIP,Ahmedabad,Gujarat,Home & Kitchen,Mixer,Milton,Milton Mixer - 776,4,9409.28,30,11291.14,26345.98,11105.69,15240.29,Debit Card,Cancelled,3,3.0,369,1
EC-000554,2023-08-03,CUST0022,Karan Mehta,Returning,Delhi,Delhi,Home & Kitchen,Pillow,Pigeon,Pigeon Pillow - 136,2,10737.89,25,5368.94,16106.84,10417.27,5689.57,Debit Card,Pending,8,3.0,29,0
EC-000555,2024-02-26,CUST0012,Divya Shah,VIP,Chennai,Tamil Nadu,Electronics,Camera,Boat,Boat Camera - 646,4,2228.85,15,1337.31,7578.09,4793.93,2784.16,Net Banking,Pending,9,3.0,118,0
EC-000556,2021-07-04,CUST0075,Amit Tiwari,Returning,Mumbai,Maharashtra,Electronics,Smartphone,OnePlus,OnePlus Smartphone - 858,2,2094.04,10,418.81,3769.27,2219.6,1549.67,Cash on Delivery,Pending,4,3.0,360,0
EC-000557,2024-11-01,CUST0241,Priya Patel,Returning,Unknown,Punjab,Fashion,T-Shirt,Zara,Zara T-Shirt - 818,4,6096.45,5,1219.29,23166.51,9980.7,13185.81,Wallet,Cancelled,8,3.0,348,0
EC-000558,2023-02-15,CUST0088,Rahul Kumar,New,Surat,Gujarat,Fashion,T-Shirt,H&M,H&M T-Shirt - 216,2,10754.08,0,0.0,21508.16,12432.7,9075.46,Net Banking,Delivered,10,4.6,305,0
EC-000559,2022-07-11,CUST0156,Sneha Reddy,Returning,Chennai,Tamil Nadu,Sports,Swimming Goggles,Vector X,Vector X Swimming Goggles - 429,1,5171.52,0,0.0,5171.52,3527.67,1643.85,Debit Card,Delivered,7,1.3,138,0
EC-000560,2021-05-05,CUST0100,Neha Mishra,Returning,Pune,Maharashtra,Electronics,Smartwatch,Apple,Apple Smartwatch - 549,1,5467.49,0,0.0,5467.49,2630.51,2836.98,Debit Card,Delivered,7,4.4,337,0
EC-000561,2024-03-01,CUST0179,Arjun Sharma,New,Delhi,Delhi,Sports,Yoga Mat,Nike,Nike Yoga Mat - 283,3,6563.88,30,5907.49,13784.15,9276.5,4507.65,Credit Card,Delivered,8,2.5,420,0
EC-000562,2024-12-05,CUST0217,Rohan Gupta,VIP,Hyderabad,Telangana,Beauty,Hair Oil,Mamaearth,Mamaearth Hair Oil - 521,1,10336.59,15,1550.49,8786.1,4816.05,3970.05,Debit Card,Delivered,4,2.6,119,0
EC-000563,2022-12-16,CUST0101,Divya Shah,Premium,Mumbai,Maharashtra,Fashion,Jacket,Puma,Puma Jacket - 528,2,2172.83,20,869.13,3476.53,1655.76,1820.77,Credit Card,Delivered,10,4.5,416,0
EC-000564,2021-10-12,CUST0281,Pooja Nair,VIP,Delhi,Delhi,Sports,Dumbbell,Nike,Nike Dumbbell - 888,4,2031.05,20,1624.84,6499.36,3918.03,2581.33,Wallet,Cancelled,9,3.0,93,0
EC-000565,2021-03-22,CUST0140,Ananya Iyer,Returning,Mumbai,Maharashtra,Beauty,Shampoo,Himalaya,Himalaya Shampoo - 786,1,1669.94,5,83.5,1586.44,1006.67,579.77,Credit Card,Returned,8,3.0,292,0
EC-000566,2024-05-11,CUST0028,Priya Patel,New,Hyderabad,Telangana,Electronics,Camera,OnePlus,OnePlus Camera - 858,2,1661.64,5,166.16,3157.12,1735.06,1422.06,Credit Card,Returned,10,3.0,40,0
EC-000567,2021-02-08,CUST0227,Aditya Rao,VIP,Mumbai,Maharashtra,Sports,Dumbbell,Nike,Nike Dumbbell - 303,3,6919.72,15,3113.87,17645.29,8163.85,9481.44,Wallet,Cancelled,8,3.0,235,0
EC-000568,2022-02-08,CUST0100,Suresh Joshi,Returning,Delhi,Delhi,Beauty,Lipstick,LOreal,LOreal Lipstick - 175,1,880.09,10,88.01,792.08,499.22,292.86,Net Banking,Delivered,7,2.7,30,0
EC-000569,2022-10-15,CUST0100,Neha Mishra,Returning,Kolkata,West Bengal,Sports,Football,Decathlon,Decathlon Football - 568,2,3258.71,5,325.87,6191.55,3697.63,2493.92,Wallet,Returned,3,3.0,108,0
EC-000570,2023-03-02,CUST0292,Rohan Gupta,Returning,Hyderabad,Telangana,Fashion,Sneakers,Levis,Levis Sneakers - 213,5,635.49,5,158.87,3018.58,1564.89,1453.69,Net Banking,Delivered,10,4.7,273,0
EC-000571,2023-10-06,CUST0065,Pooja Nair,New,Pune,Maharashtra,Books,Comics,Harper,Harper Comics - 521,3,4802.85,5,720.43,13688.12,8123.21,5564.91,Cash on Delivery,Delivered,10,2.6,355,1
EC-000572,2024-05-01,CUST0049,Pooja Nair,Returning,Lucknow,UP,Books,Travel Guide,Harper,Harper Travel Guide - 435,5,4382.4,15,3286.8,18625.2,9505.11,9120.09,Net Banking,Pending,7,3.0,117,0
EC-000573,2021-07-02,CUST0074,Priya Patel,VIP,Bangalore,Karnataka,Sports,Dumbbell,Vector X,Vector X Dumbbell - 643,2,8202.71,20,3281.08,13124.34,5642.94,7481.4,Net Banking,Returned,1,3.0,45,0
EC-000574,2021-08-16,CUST0138,Arjun Sharma,VIP,Chandigarh,Punjab,Books,Travel Guide,Rupa,Rupa Travel Guide - 323,5,5748.5,30,8622.75,20119.75,10084.09,10035.66,Debit Card,Delivered,4,1.1,162,0
EC-000575,2021-08-22,CUST0024,Amit Tiwari,New,Surat,Gujarat,Home & Kitchen,Bedsheet,Philips,Philips Bedsheet - 565,1,11069.39,0,0.0,11069.39,5524.43,5544.96,Net Banking,Delivered,5,4.6,28,0
EC-000576,2023-11-15,CUST0230,Rahul Kumar,VIP,Kolkata,West Bengal,Fashion,Handbag,Puma,Puma Handbag - 807,3,13176.94,5,1976.54,37554.28,15491.03,22063.25,UPI,Pending,1,3.0,320,0
EC-000577,2023-12-20,CUST0104,Karan Mehta,New,Kolkata,West Bengal,Sports,Yoga Mat,Adidas,Adidas Yoga Mat - 735,4,6878.29,30,8253.95,19259.21,9247.81,10011.4,UPI,Cancelled,9,3.0,91,1
EC-000578,2021-02-13,CUST0170,Priya Patel,Premium,Surat,Gujarat,Beauty,Face Cream,Mamaearth,Mamaearth Face Cream - 475,2,12871.23,10,2574.25,23168.21,13266.27,9901.94,Debit Card,Returned,6,3.0,186,1
EC-000579,2022-03-11,CUST0224,Sneha Reddy,VIP,Delhi,Delhi,Beauty,Sunscreen,Dove,Dove Sunscreen - 855,1,1891.09,20,378.22,1512.87,725.69,787.18,Cash on Delivery,Cancelled,4,3.0,152,0
EC-000580,2022-06-12,CUST0126,Kavya Pillai,Premium,Chandigarh,Punjab,Beauty,Shampoo,Ponds,Ponds Shampoo - 155,1,11111.5,30,3333.45,7778.05,3632.19,4145.86,Credit Card,Cancelled,5,3.0,11,0
EC-000581,2021-08-23,CUST0228,Divya Shah,VIP,Ahmedabad,Gujarat,Home & Kitchen,Bedsheet,Pigeon,Pigeon Bedsheet - 735,3,9978.81,20,5987.29,23949.14,13519.64,10429.5,UPI,Pending,9,3.0,110,0
EC-000582,2024-02-03,CUST0217,Divya Shah,New,Delhi,Delhi,Beauty,Hair Oil,Ponds,Ponds Hair Oil - 211,3,451.56,5,67.73,1286.95,861.7,425.25,Debit Card,Delivered,7,4.1,455,0
EC-000583,2022-04-17,CUST0157,Kavya Pillai,Returning,Bangalore,Karnataka,Home & Kitchen,Mixer,Hawkins,Hawkins Mixer - 585,5,6030.28,15,4522.71,25628.69,12580.48,13048.21,UPI,Delivered,1,1.3,97,0
EC-000585,2024-08-10,CUST0143,Divya Shah,Returning,Pune,Maharashtra,Beauty,Hair Oil,Ponds,Ponds Hair Oil - 908,2,14854.11,15,4456.23,25251.99,11912.57,13339.42,UPI,Delivered,10,3.1,287,0
EC-000586,2021-03-12,CUST0090,Ananya Iyer,Returning,Hyderabad,Telangana,Fashion,Kurta,Levis,Levis Kurta - 828,4,11676.23,30,14011.48,32693.44,15087.84,17605.6,Cash on Delivery,Returned,5,3.0,491,0
EC-000587,2022-03-08,CUST0267,Aditya Rao,Returning,Chandigarh,Punjab,Home & Kitchen,Pressure Cooker,Philips,Philips Pressure Cooker - 551,2,13451.52,25,6725.76,20177.28,13199.14,6978.14,UPI,Delivered,2,2.3,460,0
EC-000588,2021-11-11,CUST0049,Neha Mishra,VIP,Jaipur,Rajasthan,Home & Kitchen,Pressure Cooker,Philips,Philips Pressure Cooker - 652,5,7956.25,25,9945.31,29835.94,20047.55,9788.39,Debit Card,Delivered,6,1.7,174,0
EC-000589,2024-03-15,CUST0159,Arjun Sharma,Premium,Mumbai,Maharashtra,Sports,Cricket Bat,Decathlon,Decathlon Cricket Bat - 762,4,5126.37,15,3075.82,17429.66,10762.72,6666.94,Wallet,Delivered,6,3.2,488,0
EC-000590,2022-10-24,CUST0248,Sneha Reddy,VIP,Lucknow,UP,Home & Kitchen,Curtains,Bajaj,Bajaj Curtains - 141,2,10382.44,25,5191.22,15573.66,10577.35,4996.31,Debit Card,Delivered,8,3.0,53,0
EC-000591,2024-10-27,CUST0015,Neha Mishra,New,Hyderabad,Telangana,Beauty,Sunscreen,Lakme,Lakme Sunscreen - 434,1,14373.22,0,0.0,14373.22,8033.16,6340.06,Credit Card,Returned,4,3.0,223,1
EC-000592,2022-05-07,CUST0062,Amit Tiwari,New,Lucknow,UP,Sports,Badminton Kit,Nike,Nike Badminton Kit - 624,5,14241.16,20,14241.16,56964.64,39231.15,17733.49,Net Banking,Delivered,1,3.5,85,1
EC-000593,2021-11-12,CUST0003,Kavya Pillai,Premium,Lucknow,UP,Fashion,Kurta,Levis,Levis Kurta - 495,2,8248.21,20,3299.28,13197.14,5992.72,7204.42,UPI,Delivered,7,2.8,477,0
